date,competitor,product,price,has_promotion,estimated_market_share,store_count,quality_rating,delivery_available
2024-02-06,Local Bakery A,Croissant,31000.0,0,0.088,14,4.6,1
2024-02-06,Local Bakery A,Red Velvet Cake,237000.0,0,0.225,7,3.8,0
2024-02-06,Supermarket Chain,Tiramisu,159000.0,0,0.135,9,3.8,1
2024-02-06,Supermarket Chain,Cheesecake,135000.0,0,0.176,18,4.2,1
2024-02-06,Supermarket Chain,Macaron,29000.0,0,0.227,23,4.0,0
2024-02-06,Supermarket Chain,Éclair,40000.0,0,0.062,18,4.8,1
2024-02-06,Supermarket Chain,Croissant,25000.0,0,0.146,4,3.5,0
2024-02-06,Supermarket Chain,Red Velvet Cake,172000.0,0,0.128,12,4.1,1
2024-02-07,Paris Baguette,Tiramisu,218000.0,1,0.24,22,4.1,1
2024-02-07,Paris Baguette,Cheesecake,242000.0,0,0.151,4,4.7,1
2024-02-07,Paris Baguette,Macaron,51000.0,0,0.239,24,4.6,1
2024-02-07,Paris Baguette,Éclair,75000.0,0,0.191,7,3.7,1
2024-02-07,Paris Baguette,Croissant,44000.0,0,0.221,21,4.1,1
2024-02-07,Paris Baguette,Red Velvet Cake,326000.0,0,0.089,23,4.1,1
2024-02-07,Tous Les Jours,Tiramisu,270000.0,0,0.142,13,4.7,1
2024-02-07,Tous Les Jours,Cheesecake,238000.0,0,0.111,7,4.3,1
2024-02-07,Tous Les Jours,Macaron,46000.0,0,0.188,24,4.0,0
2024-02-07,Tous Les Jours,Éclair,72000.0,0,0.217,16,3.7,1
2024-02-07,Tous Les Jours,Croissant,42000.0,0,0.172,13,3.9,0
2024-02-07,Tous Les Jours,Red Velvet Cake,308000.0,0,0.085,18,3.6,1
2024-02-07,ABC Bakery,Tiramisu,230000.0,0,0.191,7,4.6,1
2024-02-07,ABC Bakery,Cheesecake,194000.0,0,0.143,10,3.6,1
2024-02-07,ABC Bakery,Macaron,37000.0,1,0.117,2,4.3,1
2024-02-07,ABC Bakery,Éclair,60000.0,0,0.224,20,3.9,0
2024-02-07,ABC Bakery,Croissant,36000.0,0,0.158,8,4.0,0
2024-02-07,ABC Bakery,Red Velvet Cake,248000.0,0,0.223,1,4.3,1
2024-02-07,Givral,Tiramisu,224000.0,0,0.181,1,3.6,1
2024-02-07,Givral,Cheesecake,190000.0,0,0.081,10,4.6,0
2024-02-07,Givral,Macaron,36000.0,0,0.21,8,4.3,1
2024-02-07,Givral,Éclair,53000.0,0,0.215,10,4.4,1
2024-02-07,Givral,Croissant,32000.0,0,0.086,5,3.9,1
2024-02-07,Givral,Red Velvet Cake,237000.0,0,0.171,13,4.6,1
2024-02-07,Local Bakery A,Tiramisu,215000.0,0,0.136,19,4.5,1
2024-02-07,Local Bakery A,Cheesecake,178000.0,0,0.193,7,3.7,0
2024-02-07,Local Bakery A,Macaron,36000.0,0,0.226,11,4.7,1
2024-02-07,Local Bakery A,Éclair,50000.0,0,0.177,22,3.9,1
2024-02-07,Local Bakery A,Croissant,24000.0,1,0.057,23,4.1,1
2024-02-07,Local Bakery A,Red Velvet Cake,229000.0,0,0.208,20,4.2,1
2024-02-07,Supermarket Chain,Tiramisu,149000.0,0,0.052,3,4.7,0
2024-02-07,Supermarket Chain,Cheesecake,145000.0,0,0.119,6,3.9,0
2024-02-07,Supermarket Chain,Macaron,28000.0,0,0.133,6,3.5,0
2024-02-07,Supermarket Chain,Éclair,40000.0,0,0.231,1,4.1,1
2024-02-07,Supermarket Chain,Croissant,23000.0,1,0.184,10,3.6,1
2024-02-07,Supermarket Chain,Red Velvet Cake,177000.0,0,0.192,19,4.1,1
2024-02-08,Paris Baguette,Tiramisu,298000.0,0,0.153,13,4.4,0
2024-02-08,Paris Baguette,Cheesecake,254000.0,0,0.163,13,4.5,0
2024-02-08,Paris Baguette,Macaron,50000.0,0,0.158,10,4.6,1
2024-02-08,Paris Baguette,Éclair,72000.0,0,0.125,12,4.4,1
2024-02-08,Paris Baguette,Croissant,41000.0,0,0.232,12,3.8,1
2024-02-08,Paris Baguette,Red Velvet Cake,257000.0,1,0.202,14,4.1,1
2024-02-08,Tous Les Jours,Tiramisu,278000.0,0,0.086,12,3.8,1
2024-02-08,Tous Les Jours,Cheesecake,228000.0,0,0.153,18,4.6,1
2024-02-08,Tous Les Jours,Macaron,50000.0,0,0.133,2,3.7,1
2024-02-08,Tous Les Jours,Éclair,71000.0,0,0.05,13,4.8,1
2024-02-08,Tous Les Jours,Croissant,43000.0,0,0.05,23,4.7,1
2024-02-08,Tous Les Jours,Red Velvet Cake,302000.0,0,0.109,5,3.6,1
2024-02-08,ABC Bakery,Tiramisu,222000.0,0,0.139,2,4.3,0
2024-02-08,ABC Bakery,Cheesecake,192000.0,0,0.146,11,4.2,0
2024-02-08,ABC Bakery,Macaron,41000.0,0,0.147,20,4.2,0
2024-02-08,ABC Bakery,Éclair,53000.0,0,0.136,7,3.6,1
2024-02-08,ABC Bakery,Croissant,34000.0,0,0.178,15,4.7,1
2024-02-08,ABC Bakery,Red Velvet Cake,253000.0,0,0.143,10,4.0,1
2024-02-08,Givral,Tiramisu,216000.0,0,0.1,14,3.7,0
2024-02-08,Givral,Cheesecake,185000.0,0,0.118,8,3.8,0
2024-02-08,Givral,Macaron,38000.0,0,0.245,16,3.8,1
2024-02-08,Givral,Éclair,53000.0,0,0.133,21,4.5,1
2024-02-08,Givral,Croissant,32000.0,0,0.11,13,4.1,1
2024-02-08,Givral,Red Velvet Cake,243000.0,0,0.077,18,4.6,0
2024-02-08,Local Bakery A,Tiramisu,201000.0,0,0.233,4,3.7,1
2024-02-08,Local Bakery A,Cheesecake,179000.0,0,0.223,4,4.5,1
2024-02-08,Local Bakery A,Macaron,35000.0,0,0.07,23,4.1,1
2024-02-08,Local Bakery A,Éclair,51000.0,0,0.152,12,4.7,1
2024-02-08,Local Bakery A,Croissant,32000.0,0,0.138,19,3.7,1
2024-02-08,Local Bakery A,Red Velvet Cake,224000.0,0,0.111,14,3.9,0
2024-02-08,Supermarket Chain,Tiramisu,170000.0,0,0.081,22,3.6,1
2024-02-08,Supermarket Chain,Cheesecake,107000.0,1,0.113,8,3.5,1
2024-02-08,Supermarket Chain,Macaron,29000.0,0,0.166,20,4.0,1
2024-02-08,Supermarket Chain,Éclair,40000.0,0,0.175,9,4.4,1
2024-02-08,Supermarket Chain,Croissant,22000.0,0,0.115,23,4.6,0
2024-02-08,Supermarket Chain,Red Velvet Cake,183000.0,0,0.198,9,3.8,1
2024-02-09,Paris Baguette,Tiramisu,296000.0,0,0.19,18,4.0,0
2024-02-09,Paris Baguette,Cheesecake,236000.0,0,0.074,4,3.8,0
2024-02-09,Paris Baguette,Macaron,51000.0,0,0.199,3,4.0,1
2024-02-09,Paris Baguette,Éclair,70000.0,0,0.221,18,3.7,1
2024-02-09,Paris Baguette,Croissant,40000.0,0,0.143,8,4.4,0
2024-02-09,Paris Baguette,Red Velvet Cake,322000.0,0,0.116,4,4.8,0
2024-02-09,Tous Les Jours,Tiramisu,276000.0,0,0.058,5,4.1,0
2024-02-09,Tous Les Jours,Cheesecake,237000.0,0,0.09,12,4.2,0
2024-02-09,Tous Les Jours,Macaron,45000.0,0,0.084,18,4.3,1
2024-02-09,Tous Les Jours,Éclair,68000.0,0,0.069,12,4.7,1
2024-02-09,Tous Les Jours,Croissant,41000.0,0,0.174,15,4.5,1
2024-02-09,Tous Les Jours,Red Velvet Cake,303000.0,0,0.105,11,4.3,1
2024-02-09,ABC Bakery,Tiramisu,222000.0,0,0.094,24,4.5,1
2024-02-09,ABC Bakery,Cheesecake,183000.0,0,0.059,15,3.9,1
2024-02-09,ABC Bakery,Macaron,41000.0,0,0.182,21,3.6,0
2024-02-09,ABC Bakery,Éclair,55000.0,0,0.068,24,4.5,1
2024-02-09,ABC Bakery,Croissant,35000.0,0,0.094,22,3.6,1
2024-02-09,ABC Bakery,Red Velvet Cake,245000.0,0,0.099,3,4.4,1
2024-02-09,Givral,Tiramisu,211000.0,0,0.129,1,4.6,0
2024-02-09,Givral,Cheesecake,188000.0,0,0.144,13,4.4,1
2024-02-09,Givral,Macaron,39000.0,0,0.159,7,4.2,1
2024-02-09,Givral,Éclair,56000.0,0,0.138,5,3.6,1
2024-02-09,Givral,Croissant,33000.0,0,0.195,12,4.6,1
2024-02-09,Givral,Red Velvet Cake,242000.0,0,0.055,22,4.2,0
2024-02-09,Local Bakery A,Tiramisu,145000.0,1,0.154,21,4.7,1
2024-02-09,Local Bakery A,Cheesecake,176000.0,0,0.053,9,4.3,0
2024-02-09,Local Bakery A,Macaron,36000.0,0,0.062,7,4.0,1
2024-02-09,Local Bakery A,Éclair,51000.0,0,0.215,17,4.2,1
2024-02-09,Local Bakery A,Croissant,29000.0,0,0.073,7,4.0,1
2024-02-09,Local Bakery A,Red Velvet Cake,243000.0,0,0.249,18,4.1,1
2024-02-09,Supermarket Chain,Tiramisu,159000.0,0,0.073,3,3.7,1
2024-02-09,Supermarket Chain,Cheesecake,137000.0,0,0.132,5,3.7,1
2024-02-09,Supermarket Chain,Macaron,28000.0,0,0.107,18,4.6,1
2024-02-09,Supermarket Chain,Éclair,41000.0,0,0.077,10,4.6,1
2024-02-09,Supermarket Chain,Croissant,24000.0,0,0.055,4,4.5,1
2024-02-09,Supermarket Chain,Red Velvet Cake,171000.0,0,0.131,18,3.6,1
2024-02-10,Paris Baguette,Tiramisu,251000.0,1,0.074,8,4.8,0
2024-02-10,Paris Baguette,Cheesecake,249000.0,0,0.212,1,3.7,1
2024-02-10,Paris Baguette,Macaron,54000.0,0,0.07,20,3.5,1
2024-02-10,Paris Baguette,Éclair,62000.0,1,0.138,7,3.7,1
2024-02-10,Paris Baguette,Croissant,44000.0,0,0.219,10,4.0,1
2024-02-10,Paris Baguette,Red Velvet Cake,321000.0,0,0.228,8,4.6,1
2024-02-10,Tous Les Jours,Tiramisu,281000.0,0,0.09,18,4.3,0
2024-02-10,Tous Les Jours,Cheesecake,252000.0,0,0.07,3,4.1,0
2024-02-10,Tous Les Jours,Macaron,41000.0,1,0.18,3,3.9,1
2024-02-10,Tous Les Jours,Éclair,72000.0,0,0.066,22,4.1,0
2024-02-10,Tous Les Jours,Croissant,43000.0,0,0.114,3,4.4,1
2024-02-10,Tous Les Jours,Red Velvet Cake,304000.0,0,0.07,4,4.2,1
2024-02-10,ABC Bakery,Tiramisu,237000.0,0,0.097,4,4.6,0
2024-02-10,ABC Bakery,Cheesecake,201000.0,0,0.205,8,4.3,0
2024-02-10,ABC Bakery,Macaron,43000.0,0,0.092,10,4.7,1
2024-02-10,ABC Bakery,Éclair,60000.0,0,0.244,11,4.8,1
2024-02-10,ABC Bakery,Croissant,27000.0,1,0.07,7,4.4,1
2024-02-10,ABC Bakery,Red Velvet Cake,261000.0,0,0.137,18,4.6,1
2024-02-10,Givral,Tiramisu,234000.0,0,0.243,1,4.5,1
2024-02-10,Givral,Cheesecake,180000.0,0,0.205,3,4.3,1
2024-02-10,Givral,Macaron,42000.0,0,0.161,7,4.0,1
2024-02-10,Givral,Éclair,53000.0,0,0.17,11,3.8,1
2024-02-10,Givral,Croissant,34000.0,0,0.208,19,4.7,0
2024-02-10,Givral,Red Velvet Cake,246000.0,0,0.154,4,4.3,1
2024-02-10,Local Bakery A,Tiramisu,223000.0,0,0.113,10,4.4,1
2024-02-10,Local Bakery A,Cheesecake,184000.0,0,0.242,15,4.8,1
2024-02-10,Local Bakery A,Macaron,34000.0,1,0.248,13,3.8,1
2024-02-10,Local Bakery A,Éclair,53000.0,0,0.149,20,3.8,1
2024-02-10,Local Bakery A,Croissant,33000.0,0,0.214,20,4.3,1
2024-02-10,Local Bakery A,Red Velvet Cake,248000.0,0,0.144,9,4.2,1
2024-02-10,Supermarket Chain,Tiramisu,141000.0,1,0.198,15,4.2,1
2024-02-10,Supermarket Chain,Cheesecake,144000.0,0,0.152,20,4.6,1
2024-02-10,Supermarket Chain,Macaron,26000.0,1,0.065,9,3.8,1
2024-02-10,Supermarket Chain,Éclair,45000.0,0,0.222,14,4.3,1
2024-02-10,Supermarket Chain,Croissant,18000.0,1,0.103,19,4.3,1
2024-02-10,Supermarket Chain,Red Velvet Cake,187000.0,0,0.18,9,3.6,0
2024-02-11,Paris Baguette,Tiramisu,333000.0,0,0.145,16,4.4,1
2024-02-11,Paris Baguette,Cheesecake,277000.0,0,0.136,12,4.4,0
2024-02-11,Paris Baguette,Macaron,58000.0,0,0.119,3,4.3,0
2024-02-11,Paris Baguette,Éclair,86000.0,0,0.087,6,3.7,0
2024-02-11,Paris Baguette,Croissant,52000.0,0,0.092,2,3.6,0
2024-02-11,Paris Baguette,Red Velvet Cake,355000.0,0,0.153,22,4.7,1
2024-02-11,Tous Les Jours,Tiramisu,328000.0,0,0.053,2,4.2,1
2024-02-11,Tous Les Jours,Cheesecake,280000.0,0,0.064,7,4.7,0
2024-02-11,Tous Les Jours,Macaron,49000.0,1,0.245,10,4.3,1
2024-02-11,Tous Les Jours,Éclair,80000.0,0,0.051,10,4.7,1
2024-02-11,Tous Les Jours,Croissant,38000.0,1,0.197,18,4.2,1
2024-02-11,Tous Les Jours,Red Velvet Cake,343000.0,0,0.116,2,4.2,1
2024-02-11,ABC Bakery,Tiramisu,263000.0,0,0.199,19,4.6,1
2024-02-11,ABC Bakery,Cheesecake,222000.0,0,0.194,4,4.1,0
2024-02-11,ABC Bakery,Macaron,47000.0,0,0.123,2,4.0,1
2024-02-11,ABC Bakery,Éclair,69000.0,0,0.202,1,4.3,0
2024-02-11,ABC Bakery,Croissant,41000.0,0,0.06,10,3.9,0
2024-02-11,ABC Bakery,Red Velvet Cake,297000.0,0,0.057,3,3.6,0
2024-02-11,Givral,Tiramisu,255000.0,0,0.161,1,4.0,1
2024-02-11,Givral,Cheesecake,226000.0,0,0.137,5,4.7,1
2024-02-11,Givral,Macaron,33000.0,1,0.057,15,3.9,1
2024-02-11,Givral,Éclair,62000.0,0,0.166,24,4.7,0
2024-02-11,Givral,Croissant,38000.0,0,0.163,4,4.1,1
2024-02-11,Givral,Red Velvet Cake,269000.0,0,0.075,24,3.9,1
2024-02-11,Local Bakery A,Tiramisu,238000.0,0,0.078,2,4.3,1
2024-02-11,Local Bakery A,Cheesecake,207000.0,0,0.071,17,4.6,1
2024-02-11,Local Bakery A,Macaron,38000.0,0,0.223,6,3.8,1
2024-02-11,Local Bakery A,Éclair,62000.0,0,0.071,13,3.5,1
2024-02-11,Local Bakery A,Croissant,36000.0,0,0.097,3,4.1,0
2024-02-11,Local Bakery A,Red Velvet Cake,266000.0,0,0.058,5,3.8,0
2024-02-11,Supermarket Chain,Tiramisu,199000.0,0,0.05,3,3.7,1
2024-02-11,Supermarket Chain,Cheesecake,157000.0,0,0.211,2,4.8,1
2024-02-11,Supermarket Chain,Macaron,33000.0,0,0.206,13,3.8,1
2024-02-11,Supermarket Chain,Éclair,46000.0,0,0.156,19,4.4,1
2024-02-11,Supermarket Chain,Croissant,27000.0,0,0.145,17,4.6,0
2024-02-11,Supermarket Chain,Red Velvet Cake,209000.0,0,0.12,24,4.7,1
2024-02-12,Paris Baguette,Tiramisu,309000.0,0,0.245,1,3.6,0
2024-02-12,Paris Baguette,Cheesecake,268000.0,0,0.143,6,3.8,0
2024-02-12,Paris Baguette,Macaron,56000.0,0,0.109,1,3.6,1
2024-02-12,Paris Baguette,Éclair,85000.0,0,0.073,8,4.8,1
2024-02-12,Paris Baguette,Croissant,47000.0,0,0.057,10,3.9,1
2024-02-12,Paris Baguette,Red Velvet Cake,295000.0,1,0.218,11,3.6,1
2024-02-12,Tous Les Jours,Tiramisu,296000.0,0,0.16,18,4.7,0
2024-02-12,Tous Les Jours,Cheesecake,264000.0,0,0.199,9,3.8,0
2024-02-12,Tous Les Jours,Macaron,55000.0,0,0.072,22,3.5,1
2024-02-12,Tous Les Jours,Éclair,76000.0,0,0.214,18,4.5,1
2024-02-12,Tous Les Jours,Croissant,39000.0,1,0.173,6,4.4,1
2024-02-12,Tous Les Jours,Red Velvet Cake,328000.0,0,0.157,19,3.7,0
2024-02-12,ABC Bakery,Tiramisu,235000.0,0,0.11,22,4.0,0
2024-02-12,ABC Bakery,Cheesecake,218000.0,0,0.052,17,3.7,1
2024-02-12,ABC Bakery,Macaron,43000.0,0,0.051,21,4.4,1
2024-02-12,ABC Bakery,Éclair,65000.0,0,0.106,15,4.7,0
2024-02-12,ABC Bakery,Croissant,38000.0,0,0.104,5,4.2,1
2024-02-12,ABC Bakery,Red Velvet Cake,283000.0,0,0.234,17,3.6,0
2024-02-12,Givral,Tiramisu,234000.0,0,0.177,21,3.8,0
2024-02-12,Givral,Cheesecake,204000.0,0,0.104,1,4.1,1
2024-02-12,Givral,Macaron,43000.0,0,0.087,21,4.5,1
2024-02-12,Givral,Éclair,60000.0,0,0.138,16,4.2,1
2024-02-12,Givral,Croissant,35000.0,0,0.197,6,4.7,1
2024-02-12,Givral,Red Velvet Cake,248000.0,0,0.241,9,4.0,1
2024-02-12,Local Bakery A,Tiramisu,228000.0,0,0.108,20,4.8,1
2024-02-12,Local Bakery A,Cheesecake,185000.0,0,0.217,15,3.6,1
2024-02-12,Local Bakery A,Macaron,41000.0,0,0.18,12,4.5,1
2024-02-12,Local Bakery A,Éclair,57000.0,0,0.131,7,3.6,0
2024-02-12,Local Bakery A,Croissant,32000.0,0,0.12,8,4.3,0
2024-02-12,Local Bakery A,Red Velvet Cake,248000.0,0,0.151,10,4.2,0
2024-02-12,Supermarket Chain,Tiramisu,155000.0,1,0.211,18,4.4,1
2024-02-12,Supermarket Chain,Cheesecake,153000.0,0,0.119,11,4.5,1
2024-02-12,Supermarket Chain,Macaron,33000.0,0,0.177,11,3.9,1
2024-02-12,Supermarket Chain,Éclair,45000.0,0,0.084,5,3.6,1
2024-02-12,Supermarket Chain,Croissant,26000.0,0,0.134,17,4.3,0
2024-02-12,Supermarket Chain,Red Velvet Cake,185000.0,0,0.08,15,3.7,1
2024-02-13,Paris Baguette,Tiramisu,293000.0,0,0.203,10,4.1,0
2024-02-13,Paris Baguette,Cheesecake,273000.0,0,0.225,6,4.6,1
2024-02-13,Paris Baguette,Macaron,58000.0,0,0.095,19,4.7,0
2024-02-13,Paris Baguette,Éclair,83000.0,0,0.213,22,3.5,1
2024-02-13,Paris Baguette,Croissant,48000.0,0,0.128,24,4.5,0
2024-02-13,Paris Baguette,Red Velvet Cake,346000.0,0,0.194,3,4.5,1
2024-02-13,Tous Les Jours,Tiramisu,315000.0,0,0.155,9,4.8,1
2024-02-13,Tous Les Jours,Cheesecake,264000.0,0,0.225,5,4.1,1
2024-02-13,Tous Les Jours,Macaron,53000.0,0,0.053,22,3.7,0
2024-02-13,Tous Les Jours,Éclair,77000.0,0,0.141,4,4.1,1
2024-02-13,Tous Les Jours,Croissant,48000.0,0,0.068,2,4.4,0
2024-02-13,Tous Les Jours,Red Velvet Cake,330000.0,0,0.246,15,3.6,1
2024-02-13,ABC Bakery,Tiramisu,261000.0,0,0.171,1,3.9,1
2024-02-13,ABC Bakery,Cheesecake,214000.0,0,0.239,11,4.0,1
2024-02-13,ABC Bakery,Macaron,43000.0,0,0.106,8,3.8,0
2024-02-13,ABC Bakery,Éclair,64000.0,0,0.051,7,4.5,1
2024-02-13,ABC Bakery,Croissant,38000.0,0,0.223,1,4.4,0
2024-02-13,ABC Bakery,Red Velvet Cake,269000.0,0,0.088,19,4.5,1
2024-02-13,Givral,Tiramisu,245000.0,0,0.065,2,4.1,0
2024-02-13,Givral,Cheesecake,209000.0,0,0.181,1,4.1,0
2024-02-13,Givral,Macaron,35000.0,1,0.05,8,4.5,1
2024-02-13,Givral,Éclair,60000.0,0,0.121,3,3.6,1
2024-02-13,Givral,Croissant,38000.0,0,0.096,23,4.6,1
2024-02-13,Givral,Red Velvet Cake,193000.0,1,0.177,16,4.6,1
2024-02-13,Local Bakery A,Tiramisu,220000.0,0,0.119,7,3.6,0
2024-02-13,Local Bakery A,Cheesecake,195000.0,0,0.093,13,4.4,1
2024-02-13,Local Bakery A,Macaron,39000.0,0,0.19,7,4.5,1
2024-02-13,Local Bakery A,Éclair,57000.0,0,0.186,10,3.6,1
2024-02-13,Local Bakery A,Croissant,33000.0,0,0.086,10,4.4,1
2024-02-13,Local Bakery A,Red Velvet Cake,242000.0,0,0.18,23,4.0,1
2024-02-13,Supermarket Chain,Tiramisu,139000.0,1,0.198,12,3.8,1
2024-02-13,Supermarket Chain,Cheesecake,152000.0,0,0.072,3,4.6,1
2024-02-13,Supermarket Chain,Macaron,29000.0,0,0.236,23,4.3,1
2024-02-13,Supermarket Chain,Éclair,46000.0,0,0.18,19,4.1,1
2024-02-13,Supermarket Chain,Croissant,27000.0,0,0.062,24,4.0,1
2024-02-13,Supermarket Chain,Red Velvet Cake,196000.0,0,0.197,24,3.6,1
2024-02-14,Paris Baguette,Tiramisu,316000.0,0,0.105,10,3.5,0
2024-02-14,Paris Baguette,Cheesecake,264000.0,0,0.068,17,4.8,1
2024-02-14,Paris Baguette,Macaron,56000.0,0,0.2,12,3.8,1
2024-02-14,Paris Baguette,Éclair,58000.0,1,0.208,17,4.5,0
2024-02-14,Paris Baguette,Croissant,48000.0,0,0.089,2,4.0,1
2024-02-14,Paris Baguette,Red Velvet Cake,343000.0,0,0.119,4,3.6,1
2024-02-14,Tous Les Jours,Tiramisu,261000.0,1,0.159,3,4.5,1
2024-02-14,Tous Les Jours,Cheesecake,247000.0,0,0.143,22,4.1,1
2024-02-14,Tous Les Jours,Macaron,53000.0,0,0.186,1,4.6,1
2024-02-14,Tous Les Jours,Éclair,78000.0,0,0.2,3,4.7,1
2024-02-14,Tous Les Jours,Croissant,47000.0,0,0.105,13,3.6,1
2024-02-14,Tous Les Jours,Red Velvet Cake,310000.0,0,0.055,14,4.4,1
2024-02-14,ABC Bakery,Tiramisu,263000.0,0,0.234,21,4.6,1
2024-02-14,ABC Bakery,Cheesecake,215000.0,0,0.216,21,4.4,1
2024-02-14,ABC Bakery,Macaron,44000.0,0,0.118,1,3.6,1
2024-02-14,ABC Bakery,Éclair,64000.0,0,0.204,5,4.1,1
2024-02-14,ABC Bakery,Croissant,38000.0,0,0.185,9,3.8,0
2024-02-14,ABC Bakery,Red Velvet Cake,267000.0,0,0.214,18,3.7,1
2024-02-14,Givral,Tiramisu,252000.0,0,0.243,12,3.5,0
2024-02-14,Givral,Cheesecake,203000.0,0,0.22,21,3.6,1
2024-02-14,Givral,Macaron,36000.0,1,0.074,15,4.5,1
2024-02-14,Givral,Éclair,58000.0,0,0.06,10,3.7,1
2024-02-14,Givral,Croissant,36000.0,0,0.168,1,4.7,0
2024-02-14,Givral,Red Velvet Cake,264000.0,0,0.103,20,4.2,0
2024-02-14,Local Bakery A,Tiramisu,236000.0,0,0.222,7,4.3,0
2024-02-14,Local Bakery A,Cheesecake,191000.0,0,0.097,22,4.1,0
2024-02-14,Local Bakery A,Macaron,40000.0,0,0.239,23,4.1,0
2024-02-14,Local Bakery A,Éclair,56000.0,0,0.09,9,4.3,0
2024-02-14,Local Bakery A,Croissant,34000.0,0,0.122,17,4.2,1
2024-02-14,Local Bakery A,Red Velvet Cake,260000.0,0,0.195,8,3.7,1
2024-02-14,Supermarket Chain,Tiramisu,186000.0,0,0.092,18,3.8,0
2024-02-14,Supermarket Chain,Cheesecake,152000.0,0,0.206,10,3.8,1
2024-02-14,Supermarket Chain,Macaron,33000.0,0,0.071,11,4.0,1
2024-02-14,Supermarket Chain,Éclair,45000.0,0,0.105,21,4.2,1
2024-02-14,Supermarket Chain,Croissant,26000.0,0,0.167,23,4.5,1
2024-02-14,Supermarket Chain,Red Velvet Cake,196000.0,0,0.138,6,3.7,0
2024-02-15,Paris Baguette,Tiramisu,301000.0,0,0.06,19,4.5,1
2024-02-15,Paris Baguette,Cheesecake,278000.0,0,0.051,4,4.1,1
2024-02-15,Paris Baguette,Macaron,54000.0,0,0.124,8,4.5,1
2024-02-15,Paris Baguette,Éclair,79000.0,0,0.063,8,4.2,0
2024-02-15,Paris Baguette,Croissant,49000.0,0,0.233,6,4.6,1
2024-02-15,Paris Baguette,Red Velvet Cake,350000.0,0,0.239,8,3.7,1
2024-02-15,Tous Les Jours,Tiramisu,302000.0,0,0.196,20,3.5,1
2024-02-15,Tous Les Jours,Cheesecake,258000.0,0,0.08,10,4.5,1
2024-02-15,Tous Les Jours,Macaron,53000.0,0,0.105,24,4.8,1
2024-02-15,Tous Les Jours,Éclair,81000.0,0,0.218,12,4.7,1
2024-02-15,Tous Les Jours,Croissant,47000.0,0,0.168,13,4.4,1
2024-02-15,Tous Les Jours,Red Velvet Cake,325000.0,0,0.056,19,4.5,0
2024-02-15,ABC Bakery,Tiramisu,257000.0,0,0.15,23,4.1,1
2024-02-15,ABC Bakery,Cheesecake,209000.0,0,0.072,13,3.5,1
2024-02-15,ABC Bakery,Macaron,43000.0,0,0.077,6,3.6,1
2024-02-15,ABC Bakery,Éclair,63000.0,0,0.214,19,4.6,1
2024-02-15,ABC Bakery,Croissant,38000.0,0,0.082,17,3.8,0
2024-02-15,ABC Bakery,Red Velvet Cake,275000.0,0,0.131,8,3.6,1
2024-02-15,Givral,Tiramisu,232000.0,0,0.12,18,3.5,0
2024-02-15,Givral,Cheesecake,209000.0,0,0.166,20,3.7,1
2024-02-15,Givral,Macaron,41000.0,0,0.108,14,4.5,0
2024-02-15,Givral,Éclair,56000.0,0,0.05,15,4.4,1
2024-02-15,Givral,Croissant,30000.0,1,0.231,22,4.8,0
2024-02-15,Givral,Red Velvet Cake,238000.0,1,0.176,3,4.3,1
2024-02-15,Local Bakery A,Tiramisu,218000.0,0,0.14,19,4.0,1
2024-02-15,Local Bakery A,Cheesecake,188000.0,0,0.146,22,3.9,0
2024-02-15,Local Bakery A,Macaron,41000.0,0,0.248,11,4.6,1
2024-02-15,Local Bakery A,Éclair,57000.0,0,0.143,24,3.5,0
2024-02-15,Local Bakery A,Croissant,35000.0,0,0.058,18,4.5,1
2024-02-15,Local Bakery A,Red Velvet Cake,254000.0,0,0.208,11,3.9,0
2024-02-15,Supermarket Chain,Tiramisu,177000.0,0,0.078,4,4.8,1
2024-02-15,Supermarket Chain,Cheesecake,155000.0,0,0.076,3,4.1,0
2024-02-15,Supermarket Chain,Macaron,30000.0,0,0.238,1,4.6,0
2024-02-15,Supermarket Chain,Éclair,44000.0,0,0.116,15,4.7,1
2024-02-15,Supermarket Chain,Croissant,27000.0,0,0.18,20,4.3,0
2024-02-15,Supermarket Chain,Red Velvet Cake,154000.0,1,0.14,10,4.2,1
2024-02-16,Paris Baguette,Tiramisu,312000.0,0,0.061,16,3.7,1
2024-02-16,Paris Baguette,Cheesecake,255000.0,0,0.15,12,3.7,1
2024-02-16,Paris Baguette,Macaron,54000.0,0,0.145,10,4.5,0
2024-02-16,Paris Baguette,Éclair,79000.0,0,0.247,16,3.8,0
2024-02-16,Paris Baguette,Croissant,40000.0,1,0.157,20,4.2,1
2024-02-16,Paris Baguette,Red Velvet Cake,350000.0,0,0.105,15,4.2,0
2024-02-16,Tous Les Jours,Tiramisu,296000.0,0,0.186,22,4.2,0
2024-02-16,Tous Les Jours,Cheesecake,259000.0,0,0.177,23,4.4,0
2024-02-16,Tous Les Jours,Macaron,54000.0,0,0.125,18,4.8,0
2024-02-16,Tous Les Jours,Éclair,71000.0,0,0.166,5,4.4,1
2024-02-16,Tous Les Jours,Croissant,47000.0,0,0.187,17,3.9,0
2024-02-16,Tous Les Jours,Red Velvet Cake,331000.0,0,0.078,15,4.7,0
2024-02-16,ABC Bakery,Tiramisu,261000.0,0,0.229,3,4.3,0
2024-02-16,ABC Bakery,Cheesecake,215000.0,0,0.177,8,3.7,0
2024-02-16,ABC Bakery,Macaron,37000.0,1,0.2,23,4.2,1
