date,competitor,product_type,price,seasonal_factor
2023-07-31,Paris Baguette,bánh sinh nhật,363000.0,1.0
2023-07-31,Paris Baguette,bánh cupcake,39000.0,1.0
2023-07-31,Paris Baguette,bánh mì sandwich,35000.0,1.0
2023-07-31,Paris Baguette,bánh croissant,24000.0,1.0
2023-07-31,Paris Baguette,bánh donut,20000.0,1.0
2023-07-31,Local Bakery,bánh sinh nhật,298000.0,1.0
2023-07-31,Local Bakery,bánh cupcake,31000.0,1.0
2023-07-31,Local Bakery,bánh mì sandwich,46000.0,1.0
2023-07-31,Local Bakery,bánh croissant,26000.0,1.0
2023-07-31,Local Bakery,bánh donut,20000.0,1.0
2023-08-01,ABC Bakery,bánh sinh nhật,364000.0,1.0
2023-08-01,ABC Bakery,bánh cupcake,46000.0,1.0
2023-08-01,ABC Bakery,bánh mì sandwich,48000.0,1.0
2023-08-01,ABC Bakery,bánh croissant,22000.0,1.0
2023-08-01,ABC Bakery,bánh donut,21000.0,1.0
2023-08-01,Paris Baguette,bánh sinh nhật,366000.0,1.0
2023-08-01,Paris Baguette,bánh cupcake,34000.0,1.0
2023-08-01,Paris Baguette,bánh mì sandwich,45000.0,1.0
2023-08-01,Paris Baguette,bánh croissant,23000.0,1.0
2023-08-01,Paris Baguette,bánh donut,21000.0,1.0
2023-08-01,Local Bakery,bánh sinh nhật,376000.0,1.0
2023-08-01,Local Bakery,bánh cupcake,41000.0,1.0
2023-08-01,Local Bakery,bánh mì sandwich,44000.0,1.0
2023-08-01,Local Bakery,bánh croissant,22000.0,1.0
2023-08-01,Local Bakery,bánh donut,20000.0,1.0
2023-08-02,ABC Bakery,bánh sinh nhật,318000.0,1.0
2023-08-02,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-02,ABC Bakery,bánh mì sandwich,45000.0,1.0
2023-08-02,ABC Bakery,bánh croissant,21000.0,1.0
2023-08-02,ABC Bakery,bánh donut,17000.0,1.0
2023-08-02,Paris Baguette,bánh sinh nhật,343000.0,1.0
2023-08-02,Paris Baguette,bánh cupcake,38000.0,1.0
2023-08-02,Paris Baguette,bánh mì sandwich,42000.0,1.0
2023-08-02,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-02,Paris Baguette,bánh donut,18000.0,1.0
2023-08-02,Local Bakery,bánh sinh nhật,355000.0,1.0
2023-08-02,Local Bakery,bánh cupcake,33000.0,1.0
2023-08-02,Local Bakery,bánh mì sandwich,39000.0,1.0
2023-08-02,Local Bakery,bánh croissant,24000.0,1.0
2023-08-02,Local Bakery,bánh donut,18000.0,1.0
2023-08-03,ABC Bakery,bánh sinh nhật,363000.0,1.0
2023-08-03,ABC Bakery,bánh cupcake,37000.0,1.0
2023-08-03,ABC Bakery,bánh mì sandwich,38000.0,1.0
2023-08-03,ABC Bakery,bánh croissant,25000.0,1.0
2023-08-03,ABC Bakery,bánh donut,20000.0,1.0
2023-08-03,Paris Baguette,bánh sinh nhật,324000.0,1.0
2023-08-03,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-03,Paris Baguette,bánh mì sandwich,41000.0,1.0
2023-08-03,Paris Baguette,bánh croissant,24000.0,1.0
2023-08-03,Paris Baguette,bánh donut,21000.0,1.0
2023-08-03,Local Bakery,bánh sinh nhật,280000.0,1.0
2023-08-03,Local Bakery,bánh cupcake,36000.0,1.0
2023-08-03,Local Bakery,bánh mì sandwich,42000.0,1.0
2023-08-03,Local Bakery,bánh croissant,30000.0,1.0
2023-08-03,Local Bakery,bánh donut,22000.0,1.0
2023-08-04,ABC Bakery,bánh sinh nhật,276000.0,1.0
2023-08-04,ABC Bakery,bánh cupcake,38000.0,1.0
2023-08-04,ABC Bakery,bánh mì sandwich,47000.0,1.0
2023-08-04,ABC Bakery,bánh croissant,28000.0,1.0
2023-08-04,ABC Bakery,bánh donut,21000.0,1.0
2023-08-04,Paris Baguette,bánh sinh nhật,369000.0,1.0
2023-08-04,Paris Baguette,bánh cupcake,40000.0,1.0
2023-08-04,Paris Baguette,bánh mì sandwich,46000.0,1.0
2023-08-04,Paris Baguette,bánh croissant,23000.0,1.0
2023-08-04,Paris Baguette,bánh donut,20000.0,1.0
2023-08-04,Local Bakery,bánh sinh nhật,296000.0,1.0
2023-08-04,Local Bakery,bánh cupcake,38000.0,1.0
2023-08-04,Local Bakery,bánh mì sandwich,44000.0,1.0
2023-08-04,Local Bakery,bánh croissant,25000.0,1.0
2023-08-04,Local Bakery,bánh donut,18000.0,1.0
2023-08-05,ABC Bakery,bánh sinh nhật,339000.0,1.0
2023-08-05,ABC Bakery,bánh cupcake,37000.0,1.0
2023-08-05,ABC Bakery,bánh mì sandwich,44000.0,1.0
2023-08-05,ABC Bakery,bánh croissant,30000.0,1.0
2023-08-05,ABC Bakery,bánh donut,22000.0,1.0
2023-08-05,Paris Baguette,bánh sinh nhật,309000.0,1.0
2023-08-05,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-05,Paris Baguette,bánh mì sandwich,50000.0,1.0
2023-08-05,Paris Baguette,bánh croissant,23000.0,1.0
2023-08-05,Paris Baguette,bánh donut,23000.0,1.0
2023-08-05,Local Bakery,bánh sinh nhật,384000.0,1.0
2023-08-05,Local Bakery,bánh cupcake,37000.0,1.0
2023-08-05,Local Bakery,bánh mì sandwich,44000.0,1.0
2023-08-05,Local Bakery,bánh croissant,24000.0,1.0
2023-08-05,Local Bakery,bánh donut,20000.0,1.0
2023-08-06,ABC Bakery,bánh sinh nhật,345000.0,1.0
2023-08-06,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-06,ABC Bakery,bánh mì sandwich,44000.0,1.0
2023-08-06,ABC Bakery,bánh croissant,27000.0,1.0
2023-08-06,ABC Bakery,bánh donut,21000.0,1.0
2023-08-06,Paris Baguette,bánh sinh nhật,336000.0,1.0
2023-08-06,Paris Baguette,bánh cupcake,29000.0,1.0
2023-08-06,Paris Baguette,bánh mì sandwich,43000.0,1.0
2023-08-06,Paris Baguette,bánh croissant,27000.0,1.0
2023-08-06,Paris Baguette,bánh donut,21000.0,1.0
2023-08-06,Local Bakery,bánh sinh nhật,331000.0,1.0
2023-08-06,Local Bakery,bánh cupcake,39000.0,1.0
2023-08-06,Local Bakery,bánh mì sandwich,48000.0,1.0
2023-08-06,Local Bakery,bánh croissant,22000.0,1.0
2023-08-06,Local Bakery,bánh donut,24000.0,1.0
2023-08-07,ABC Bakery,bánh sinh nhật,371000.0,1.0
2023-08-07,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-07,ABC Bakery,bánh mì sandwich,52000.0,1.0
2023-08-07,ABC Bakery,bánh croissant,25000.0,1.0
2023-08-07,ABC Bakery,bánh donut,21000.0,1.0
2023-08-07,Paris Baguette,bánh sinh nhật,474000.0,1.0
2023-08-07,Paris Baguette,bánh cupcake,34000.0,1.0
2023-08-07,Paris Baguette,bánh mì sandwich,45000.0,1.0
2023-08-07,Paris Baguette,bánh croissant,21000.0,1.0
2023-08-07,Paris Baguette,bánh donut,18000.0,1.0
2023-08-07,Local Bakery,bánh sinh nhật,272000.0,1.0
2023-08-07,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-07,Local Bakery,bánh mì sandwich,39000.0,1.0
2023-08-07,Local Bakery,bánh croissant,23000.0,1.0
2023-08-07,Local Bakery,bánh donut,20000.0,1.0
2023-08-08,ABC Bakery,bánh sinh nhật,334000.0,1.0
2023-08-08,ABC Bakery,bánh cupcake,33000.0,1.0
2023-08-08,ABC Bakery,bánh mì sandwich,39000.0,1.0
2023-08-08,ABC Bakery,bánh croissant,23000.0,1.0
2023-08-08,ABC Bakery,bánh donut,22000.0,1.0
2023-08-08,Paris Baguette,bánh sinh nhật,308000.0,1.0
2023-08-08,Paris Baguette,bánh cupcake,42000.0,1.0
2023-08-08,Paris Baguette,bánh mì sandwich,48000.0,1.0
2023-08-08,Paris Baguette,bánh croissant,23000.0,1.0
2023-08-08,Paris Baguette,bánh donut,21000.0,1.0
2023-08-08,Local Bakery,bánh sinh nhật,407000.0,1.0
2023-08-08,Local Bakery,bánh cupcake,32000.0,1.0
2023-08-08,Local Bakery,bánh mì sandwich,48000.0,1.0
2023-08-08,Local Bakery,bánh croissant,26000.0,1.0
2023-08-08,Local Bakery,bánh donut,20000.0,1.0
2023-08-09,ABC Bakery,bánh sinh nhật,356000.0,1.0
2023-08-09,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-09,ABC Bakery,bánh mì sandwich,52000.0,1.0
2023-08-09,ABC Bakery,bánh croissant,21000.0,1.0
2023-08-09,ABC Bakery,bánh donut,19000.0,1.0
2023-08-09,Paris Baguette,bánh sinh nhật,283000.0,1.0
2023-08-09,Paris Baguette,bánh cupcake,32000.0,1.0
2023-08-09,Paris Baguette,bánh mì sandwich,43000.0,1.0
2023-08-09,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-09,Paris Baguette,bánh donut,21000.0,1.0
2023-08-09,Local Bakery,bánh sinh nhật,351000.0,1.0
2023-08-09,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-09,Local Bakery,bánh mì sandwich,50000.0,1.0
2023-08-09,Local Bakery,bánh croissant,24000.0,1.0
2023-08-09,Local Bakery,bánh donut,21000.0,1.0
2023-08-10,ABC Bakery,bánh sinh nhật,436000.0,1.0
2023-08-10,ABC Bakery,bánh cupcake,42000.0,1.0
2023-08-10,ABC Bakery,bánh mì sandwich,45000.0,1.0
2023-08-10,ABC Bakery,bánh croissant,29000.0,1.0
2023-08-10,ABC Bakery,bánh donut,16000.0,1.0
2023-08-10,Paris Baguette,bánh sinh nhật,318000.0,1.0
2023-08-10,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-10,Paris Baguette,bánh mì sandwich,47000.0,1.0
2023-08-10,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-10,Paris Baguette,bánh donut,23000.0,1.0
2023-08-10,Local Bakery,bánh sinh nhật,443000.0,1.0
2023-08-10,Local Bakery,bánh cupcake,28000.0,1.0
2023-08-10,Local Bakery,bánh mì sandwich,50000.0,1.0
2023-08-10,Local Bakery,bánh croissant,22000.0,1.0
2023-08-10,Local Bakery,bánh donut,22000.0,1.0
2023-08-11,ABC Bakery,bánh sinh nhật,439000.0,1.0
2023-08-11,ABC Bakery,bánh cupcake,39000.0,1.0
2023-08-11,ABC Bakery,bánh mì sandwich,42000.0,1.0
2023-08-11,ABC Bakery,bánh croissant,24000.0,1.0
2023-08-11,ABC Bakery,bánh donut,20000.0,1.0
2023-08-11,Paris Baguette,bánh sinh nhật,257000.0,1.0
2023-08-11,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-11,Paris Baguette,bánh mì sandwich,46000.0,1.0
2023-08-11,Paris Baguette,bánh croissant,27000.0,1.0
2023-08-11,Paris Baguette,bánh donut,19000.0,1.0
2023-08-11,Local Bakery,bánh sinh nhật,333000.0,1.0
2023-08-11,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-11,Local Bakery,bánh mì sandwich,48000.0,1.0
2023-08-11,Local Bakery,bánh croissant,20000.0,1.0
2023-08-11,Local Bakery,bánh donut,22000.0,1.0
2023-08-12,ABC Bakery,bánh sinh nhật,393000.0,1.0
2023-08-12,ABC Bakery,bánh cupcake,32000.0,1.0
2023-08-12,ABC Bakery,bánh mì sandwich,41000.0,1.0
2023-08-12,ABC Bakery,bánh croissant,24000.0,1.0
2023-08-12,ABC Bakery,bánh donut,15000.0,1.0
2023-08-12,Paris Baguette,bánh sinh nhật,312000.0,1.0
2023-08-12,Paris Baguette,bánh cupcake,31000.0,1.0
2023-08-12,Paris Baguette,bánh mì sandwich,44000.0,1.0
2023-08-12,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-12,Paris Baguette,bánh donut,20000.0,1.0
2023-08-12,Local Bakery,bánh sinh nhật,398000.0,1.0
2023-08-12,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-12,Local Bakery,bánh mì sandwich,39000.0,1.0
2023-08-12,Local Bakery,bánh croissant,23000.0,1.0
2023-08-12,Local Bakery,bánh donut,20000.0,1.0
2023-08-13,ABC Bakery,bánh sinh nhật,438000.0,1.0
2023-08-13,ABC Bakery,bánh cupcake,29000.0,1.0
2023-08-13,ABC Bakery,bánh mì sandwich,43000.0,1.0
2023-08-13,ABC Bakery,bánh croissant,24000.0,1.0
2023-08-13,ABC Bakery,bánh donut,19000.0,1.0
2023-08-13,Paris Baguette,bánh sinh nhật,324000.0,1.0
2023-08-13,Paris Baguette,bánh cupcake,40000.0,1.0
2023-08-13,Paris Baguette,bánh mì sandwich,44000.0,1.0
2023-08-13,Paris Baguette,bánh croissant,29000.0,1.0
2023-08-13,Paris Baguette,bánh donut,20000.0,1.0
2023-08-13,Local Bakery,bánh sinh nhật,347000.0,1.0
2023-08-13,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-13,Local Bakery,bánh mì sandwich,45000.0,1.0
2023-08-13,Local Bakery,bánh croissant,30000.0,1.0
2023-08-13,Local Bakery,bánh donut,20000.0,1.0
2023-08-14,ABC Bakery,bánh sinh nhật,355000.0,1.0
2023-08-14,ABC Bakery,bánh cupcake,33000.0,1.0
2023-08-14,ABC Bakery,bánh mì sandwich,46000.0,1.0
2023-08-14,ABC Bakery,bánh croissant,28000.0,1.0
2023-08-14,ABC Bakery,bánh donut,16000.0,1.0
2023-08-14,Paris Baguette,bánh sinh nhật,280000.0,1.0
2023-08-14,Paris Baguette,bánh cupcake,39000.0,1.0
2023-08-14,Paris Baguette,bánh mì sandwich,42000.0,1.0
2023-08-14,Paris Baguette,bánh croissant,28000.0,1.0
2023-08-14,Paris Baguette,bánh donut,19000.0,1.0
2023-08-14,Local Bakery,bánh sinh nhật,341000.0,1.0
2023-08-14,Local Bakery,bánh cupcake,31000.0,1.0
2023-08-14,Local Bakery,bánh mì sandwich,43000.0,1.0
2023-08-14,Local Bakery,bánh croissant,24000.0,1.0
2023-08-14,Local Bakery,bánh donut,23000.0,1.0
2023-08-15,ABC Bakery,bánh sinh nhật,459000.0,1.0
2023-08-15,ABC Bakery,bánh cupcake,37000.0,1.0
2023-08-15,ABC Bakery,bánh mì sandwich,49000.0,1.0
2023-08-15,ABC Bakery,bánh croissant,18000.0,1.0
2023-08-15,ABC Bakery,bánh donut,19000.0,1.0
2023-08-15,Paris Baguette,bánh sinh nhật,328000.0,1.0
2023-08-15,Paris Baguette,bánh cupcake,29000.0,1.0
2023-08-15,Paris Baguette,bánh mì sandwich,45000.0,1.0
2023-08-15,Paris Baguette,bánh croissant,29000.0,1.0
2023-08-15,Paris Baguette,bánh donut,21000.0,1.0
2023-08-15,Local Bakery,bánh sinh nhật,445000.0,1.0
2023-08-15,Local Bakery,bánh cupcake,41000.0,1.0
2023-08-15,Local Bakery,bánh mì sandwich,47000.0,1.0
2023-08-15,Local Bakery,bánh croissant,19000.0,1.0
2023-08-15,Local Bakery,bánh donut,21000.0,1.0
2023-08-16,ABC Bakery,bánh sinh nhật,316000.0,1.0
2023-08-16,ABC Bakery,bánh cupcake,37000.0,1.0
2023-08-16,ABC Bakery,bánh mì sandwich,49000.0,1.0
2023-08-16,ABC Bakery,bánh croissant,25000.0,1.0
2023-08-16,ABC Bakery,bánh donut,20000.0,1.0
2023-08-16,Paris Baguette,bánh sinh nhật,457000.0,1.0
2023-08-16,Paris Baguette,bánh cupcake,34000.0,1.0
2023-08-16,Paris Baguette,bánh mì sandwich,52000.0,1.0
2023-08-16,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-16,Paris Baguette,bánh donut,22000.0,1.0
2023-08-16,Local Bakery,bánh sinh nhật,323000.0,1.0
2023-08-16,Local Bakery,bánh cupcake,33000.0,1.0
2023-08-16,Local Bakery,bánh mì sandwich,47000.0,1.0
2023-08-16,Local Bakery,bánh croissant,28000.0,1.0
2023-08-16,Local Bakery,bánh donut,21000.0,1.0
2023-08-17,ABC Bakery,bánh sinh nhật,384000.0,1.0
2023-08-17,ABC Bakery,bánh cupcake,38000.0,1.0
2023-08-17,ABC Bakery,bánh mì sandwich,43000.0,1.0
2023-08-17,ABC Bakery,bánh croissant,23000.0,1.0
2023-08-17,ABC Bakery,bánh donut,18000.0,1.0
2023-08-17,Paris Baguette,bánh sinh nhật,357000.0,1.0
2023-08-17,Paris Baguette,bánh cupcake,30000.0,1.0
2023-08-17,Paris Baguette,bánh mì sandwich,56000.0,1.0
2023-08-17,Paris Baguette,bánh croissant,25000.0,1.0
2023-08-17,Paris Baguette,bánh donut,22000.0,1.0
2023-08-17,Local Bakery,bánh sinh nhật,320000.0,1.0
2023-08-17,Local Bakery,bánh cupcake,41000.0,1.0
2023-08-17,Local Bakery,bánh mì sandwich,43000.0,1.0
2023-08-17,Local Bakery,bánh croissant,26000.0,1.0
2023-08-17,Local Bakery,bánh donut,20000.0,1.0
2023-08-18,ABC Bakery,bánh sinh nhật,426000.0,1.0
2023-08-18,ABC Bakery,bánh cupcake,44000.0,1.0
2023-08-18,ABC Bakery,bánh mì sandwich,44000.0,1.0
2023-08-18,ABC Bakery,bánh croissant,20000.0,1.0
2023-08-18,ABC Bakery,bánh donut,22000.0,1.0
2023-08-18,Paris Baguette,bánh sinh nhật,304000.0,1.0
2023-08-18,Paris Baguette,bánh cupcake,31000.0,1.0
2023-08-18,Paris Baguette,bánh mì sandwich,50000.0,1.0
2023-08-18,Paris Baguette,bánh croissant,23000.0,1.0
2023-08-18,Paris Baguette,bánh donut,20000.0,1.0
2023-08-18,Local Bakery,bánh sinh nhật,362000.0,1.0
2023-08-18,Local Bakery,bánh cupcake,34000.0,1.0
2023-08-18,Local Bakery,bánh mì sandwich,44000.0,1.0
2023-08-18,Local Bakery,bánh croissant,25000.0,1.0
2023-08-18,Local Bakery,bánh donut,18000.0,1.0
2023-08-19,ABC Bakery,bánh sinh nhật,334000.0,1.0
2023-08-19,ABC Bakery,bánh cupcake,32000.0,1.0
2023-08-19,ABC Bakery,bánh mì sandwich,39000.0,1.0
2023-08-19,ABC Bakery,bánh croissant,26000.0,1.0
2023-08-19,ABC Bakery,bánh donut,23000.0,1.0
2023-08-19,Paris Baguette,bánh sinh nhật,302000.0,1.0
2023-08-19,Paris Baguette,bánh cupcake,35000.0,1.0
2023-08-19,Paris Baguette,bánh mì sandwich,48000.0,1.0
2023-08-19,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-19,Paris Baguette,bánh donut,16000.0,1.0
2023-08-19,Local Bakery,bánh sinh nhật,345000.0,1.0
2023-08-19,Local Bakery,bánh cupcake,37000.0,1.0
2023-08-19,Local Bakery,bánh mì sandwich,45000.0,1.0
2023-08-19,Local Bakery,bánh croissant,24000.0,1.0
2023-08-19,Local Bakery,bánh donut,19000.0,1.0
2023-08-20,ABC Bakery,bánh sinh nhật,270000.0,1.0
2023-08-20,ABC Bakery,bánh cupcake,22000.0,1.0
2023-08-20,ABC Bakery,bánh mì sandwich,48000.0,1.0
2023-08-20,ABC Bakery,bánh croissant,27000.0,1.0
2023-08-20,ABC Bakery,bánh donut,17000.0,1.0
2023-08-20,Paris Baguette,bánh sinh nhật,229000.0,1.0
2023-08-20,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-20,Paris Baguette,bánh mì sandwich,49000.0,1.0
2023-08-20,Paris Baguette,bánh croissant,27000.0,1.0
2023-08-20,Paris Baguette,bánh donut,21000.0,1.0
2023-08-20,Local Bakery,bánh sinh nhật,428000.0,1.0
2023-08-20,Local Bakery,bánh cupcake,31000.0,1.0
2023-08-20,Local Bakery,bánh mì sandwich,49000.0,1.0
2023-08-20,Local Bakery,bánh croissant,25000.0,1.0
2023-08-20,Local Bakery,bánh donut,19000.0,1.0
2023-08-21,ABC Bakery,bánh sinh nhật,444000.0,1.0
2023-08-21,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-21,ABC Bakery,bánh mì sandwich,48000.0,1.0
2023-08-21,ABC Bakery,bánh croissant,24000.0,1.0
2023-08-21,ABC Bakery,bánh donut,18000.0,1.0
2023-08-21,Paris Baguette,bánh sinh nhật,388000.0,1.0
2023-08-21,Paris Baguette,bánh cupcake,35000.0,1.0
2023-08-21,Paris Baguette,bánh mì sandwich,46000.0,1.0
2023-08-21,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-21,Paris Baguette,bánh donut,20000.0,1.0
2023-08-21,Local Bakery,bánh sinh nhật,316000.0,1.0
2023-08-21,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-21,Local Bakery,bánh mì sandwich,45000.0,1.0
2023-08-21,Local Bakery,bánh croissant,27000.0,1.0
2023-08-21,Local Bakery,bánh donut,21000.0,1.0
2023-08-22,ABC Bakery,bánh sinh nhật,335000.0,1.0
2023-08-22,ABC Bakery,bánh cupcake,32000.0,1.0
2023-08-22,ABC Bakery,bánh mì sandwich,43000.0,1.0
2023-08-22,ABC Bakery,bánh croissant,24000.0,1.0
2023-08-22,ABC Bakery,bánh donut,20000.0,1.0
2023-08-22,Paris Baguette,bánh sinh nhật,346000.0,1.0
2023-08-22,Paris Baguette,bánh cupcake,32000.0,1.0
2023-08-22,Paris Baguette,bánh mì sandwich,43000.0,1.0
2023-08-22,Paris Baguette,bánh croissant,24000.0,1.0
2023-08-22,Paris Baguette,bánh donut,20000.0,1.0
2023-08-22,Local Bakery,bánh sinh nhật,464000.0,1.0
2023-08-22,Local Bakery,bánh cupcake,31000.0,1.0
2023-08-22,Local Bakery,bánh mì sandwich,44000.0,1.0
2023-08-22,Local Bakery,bánh croissant,24000.0,1.0
2023-08-22,Local Bakery,bánh donut,21000.0,1.0
2023-08-23,ABC Bakery,bánh sinh nhật,359000.0,1.0
2023-08-23,ABC Bakery,bánh cupcake,32000.0,1.0
2023-08-23,ABC Bakery,bánh mì sandwich,50000.0,1.0
2023-08-23,ABC Bakery,bánh croissant,22000.0,1.0
2023-08-23,ABC Bakery,bánh donut,19000.0,1.0
2023-08-23,Paris Baguette,bánh sinh nhật,345000.0,1.0
2023-08-23,Paris Baguette,bánh cupcake,42000.0,1.0
2023-08-23,Paris Baguette,bánh mì sandwich,45000.0,1.0
2023-08-23,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-23,Paris Baguette,bánh donut,24000.0,1.0
2023-08-23,Local Bakery,bánh sinh nhật,339000.0,1.0
2023-08-23,Local Bakery,bánh cupcake,24000.0,1.0
2023-08-23,Local Bakery,bánh mì sandwich,48000.0,1.0
2023-08-23,Local Bakery,bánh croissant,21000.0,1.0
2023-08-23,Local Bakery,bánh donut,18000.0,1.0
2023-08-24,ABC Bakery,bánh sinh nhật,398000.0,1.0
2023-08-24,ABC Bakery,bánh cupcake,33000.0,1.0
2023-08-24,ABC Bakery,bánh mì sandwich,48000.0,1.0
2023-08-24,ABC Bakery,bánh croissant,26000.0,1.0
2023-08-24,ABC Bakery,bánh donut,21000.0,1.0
2023-08-24,Paris Baguette,bánh sinh nhật,226000.0,1.0
2023-08-24,Paris Baguette,bánh cupcake,34000.0,1.0
2023-08-24,Paris Baguette,bánh mì sandwich,48000.0,1.0
2023-08-24,Paris Baguette,bánh croissant,20000.0,1.0
2023-08-24,Paris Baguette,bánh donut,20000.0,1.0
2023-08-24,Local Bakery,bánh sinh nhật,306000.0,1.0
2023-08-24,Local Bakery,bánh cupcake,33000.0,1.0
2023-08-24,Local Bakery,bánh mì sandwich,45000.0,1.0
2023-08-24,Local Bakery,bánh croissant,26000.0,1.0
2023-08-24,Local Bakery,bánh donut,19000.0,1.0
2023-08-25,ABC Bakery,bánh sinh nhật,393000.0,1.0
2023-08-25,ABC Bakery,bánh cupcake,35000.0,1.0
2023-08-25,ABC Bakery,bánh mì sandwich,50000.0,1.0
2023-08-25,ABC Bakery,bánh croissant,26000.0,1.0
2023-08-25,ABC Bakery,bánh donut,23000.0,1.0
2023-08-25,Paris Baguette,bánh sinh nhật,330000.0,1.0
2023-08-25,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-25,Paris Baguette,bánh mì sandwich,51000.0,1.0
2023-08-25,Paris Baguette,bánh croissant,25000.0,1.0
2023-08-25,Paris Baguette,bánh donut,20000.0,1.0
2023-08-25,Local Bakery,bánh sinh nhật,363000.0,1.0
2023-08-25,Local Bakery,bánh cupcake,34000.0,1.0
2023-08-25,Local Bakery,bánh mì sandwich,42000.0,1.0
2023-08-25,Local Bakery,bánh croissant,25000.0,1.0
2023-08-25,Local Bakery,bánh donut,21000.0,1.0
2023-08-26,ABC Bakery,bánh sinh nhật,375000.0,1.0
2023-08-26,ABC Bakery,bánh cupcake,29000.0,1.0
2023-08-26,ABC Bakery,bánh mì sandwich,46000.0,1.0
2023-08-26,ABC Bakery,bánh croissant,26000.0,1.0
2023-08-26,ABC Bakery,bánh donut,21000.0,1.0
2023-08-26,Paris Baguette,bánh sinh nhật,305000.0,1.0
2023-08-26,Paris Baguette,bánh cupcake,36000.0,1.0
2023-08-26,Paris Baguette,bánh mì sandwich,47000.0,1.0
2023-08-26,Paris Baguette,bánh croissant,31000.0,1.0
2023-08-26,Paris Baguette,bánh donut,19000.0,1.0
2023-08-26,Local Bakery,bánh sinh nhật,338000.0,1.0
2023-08-26,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-26,Local Bakery,bánh mì sandwich,42000.0,1.0
2023-08-26,Local Bakery,bánh croissant,33000.0,1.0
2023-08-26,Local Bakery,bánh donut,19000.0,1.0
2023-08-27,ABC Bakery,bánh sinh nhật,374000.0,1.0
2023-08-27,ABC Bakery,bánh cupcake,41000.0,1.0
2023-08-27,ABC Bakery,bánh mì sandwich,49000.0,1.0
2023-08-27,ABC Bakery,bánh croissant,23000.0,1.0
2023-08-27,ABC Bakery,bánh donut,21000.0,1.0
2023-08-27,Paris Baguette,bánh sinh nhật,386000.0,1.0
2023-08-27,Paris Baguette,bánh cupcake,33000.0,1.0
2023-08-27,Paris Baguette,bánh mì sandwich,40000.0,1.0
2023-08-27,Paris Baguette,bánh croissant,25000.0,1.0
2023-08-27,Paris Baguette,bánh donut,18000.0,1.0
2023-08-27,Local Bakery,bánh sinh nhật,333000.0,1.0
2023-08-27,Local Bakery,bánh cupcake,34000.0,1.0
2023-08-27,Local Bakery,bánh mì sandwich,39000.0,1.0
2023-08-27,Local Bakery,bánh croissant,26000.0,1.0
2023-08-27,Local Bakery,bánh donut,19000.0,1.0
2023-08-28,ABC Bakery,bánh sinh nhật,381000.0,1.0
2023-08-28,ABC Bakery,bánh cupcake,45000.0,1.0
2023-08-28,ABC Bakery,bánh mì sandwich,43000.0,1.0
2023-08-28,ABC Bakery,bánh croissant,26000.0,1.0
2023-08-28,ABC Bakery,bánh donut,18000.0,1.0
2023-08-28,Paris Baguette,bánh sinh nhật,420000.0,1.0
2023-08-28,Paris Baguette,bánh cupcake,39000.0,1.0
2023-08-28,Paris Baguette,bánh mì sandwich,44000.0,1.0
2023-08-28,Paris Baguette,bánh croissant,26000.0,1.0
2023-08-28,Paris Baguette,bánh donut,22000.0,1.0
2023-08-28,Local Bakery,bánh sinh nhật,431000.0,1.0
2023-08-28,Local Bakery,bánh cupcake,35000.0,1.0
2023-08-28,Local Bakery,bánh mì sandwich,38000.0,1.0
